seed,config,fold,did,name,domain,true_best,predicted,hit_best,oracle_accuracy,chosen_accuracy,regret,zero_regret,within_1pp
42,baseline_stats,4,44460,compass_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.681,0.6799999999999999,0.001000000000000112,0.0,1.0
42,baseline_stats,4,44443,covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.776,0.776,0.0,1.0,1.0
42,baseline_stats,4,44699,Fashion-MNIST_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.797,0.7675,0.02950000000000008,0.0,0.0
42,baseline_stats,4,44703,connect-4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.659,0.659,0.0,1.0,1.0
42,baseline_stats,4,44645,kr-vs-kp_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,SVM,0,0.9915,0.9595,0.03200000000000003,0.0,0.0
42,baseline_stats,4,44748,guillermo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.578,0.572,0.006000000000000005,0.0,1.0
42,baseline_stats,4,44566,philippine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,LogisticRegression,0,0.6990000000000001,0.6900000000000001,0.009000000000000008,0.0,1.0
42,baseline_stats,4,44633,segment_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.918,0.8615,0.056499999999999995,0.0,0.0
42,baseline_stats,4,44513,dilbert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.8879999999999999,0.8344999999999999,0.05349999999999999,0.0,0.0
42,baseline_stats,4,44777,sf-police-incidents_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.8785000000000001,0.8785000000000001,0.0,1.0,1.0
42,baseline_stats,4,44493,numerai28.6_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,SVM,0,0.5235000000000001,0.4955,0.02800000000000008,0.0,0.0
42,baseline_stats,4,44347,credit_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,finance,MLP,LogisticRegression,0,0.7425,0.652,0.09050000000000002,0.0,0.0
42,baseline_stats,4,44227,South_Asian_Churn_dataset,social,LogisticRegression,MLP,0,0.7114999999999999,0.7035,0.007999999999999896,0.0,1.0
42,baseline_stats,4,46944,Mobile_Price,other,LogisticRegression,LogisticRegression,1,0.963,0.963,0.0,1.0,1.0
42,baseline_stats,4,44621,car_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,DecisionTree,0,0.9872681578286,0.9768501298483706,0.010418027980229394,0.0,0.0
42,baseline_stats,4,991,car,other,DecisionTree,DecisionTree,1,0.9918974616737872,0.9918974616737872,0.0,1.0,1.0
42,baseline_stats,4,1501,semeion,image,SVM,SVM,1,0.953539953865263,0.953539953865263,0.0,1.0,1.0
42,baseline_stats,4,43896,ibm-employee-attrition,education,MLP,LogisticRegression,0,0.8741496598639454,0.8680272108843538,0.006122448979591688,0.0,1.0
42,baseline_stats,4,46963,website_phishing,other,MLP,MLP,1,0.8891676916769168,0.8891676916769168,0.0,1.0,1.0
42,baseline_stats,4,40680,mofn-3-7-10,other,DecisionTree,SVM,0,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,4,46422,Credit-Risk-Classification-Dataset,finance,SVM,SVM,1,0.8,0.8,0.0,1.0,1.0
42,baseline_stats,4,40706,parity5_plus_5,other,MLP,SVM,0,1.0,0.2953650793650794,0.7046349206349206,0.0,0.0
42,baseline_stats,4,40687,solar-flare,other,LogisticRegression,LogisticRegression,1,0.7626606993988855,0.7626606993988855,0.0,1.0,1.0
42,baseline_stats,4,42809,kits,other,DecisionTree,LogisticRegression,0,0.611,0.5740000000000001,0.03699999999999992,0.0,0.0
42,baseline_stats,4,910,fri_c1_1000_10,other,MLP,MLP,1,0.885,0.885,0.0,1.0,1.0
42,baseline_stats,4,45748,StudentsPerformance,education,LogisticRegression,DecisionTree,0,0.892,0.8160000000000001,0.07599999999999996,0.0,0.0
42,baseline_stats,4,46562,German-Credit-Data-Creditability-Preprocessed-Dataset,finance,SVM,LogisticRegression,0,0.7620000000000001,0.756,0.006000000000000116,0.0,1.0
42,baseline_stats,4,46416,Creditability-German-Credit-Data,finance,SVM,SVM,1,0.761,0.761,0.0,1.0,1.0
42,baseline_stats,4,43097,students_scores,education,LogisticRegression,DecisionTree,0,0.892,0.8160000000000001,0.07599999999999996,0.0,0.0
42,baseline_stats,4,43255,1StudentPerfromance,education,LogisticRegression,DecisionTree,0,0.892,0.8160000000000001,0.07599999999999996,0.0,0.0
42,baseline_stats,4,1016,vowel,sensor_signal,KNN,KNN,1,0.997979797979798,0.997979797979798,0.0,1.0,1.0
42,baseline_stats,4,40693,xd6,other,SVM,SVM,1,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,4,47155,waveform,other,LogisticRegression,LogisticRegression,1,0.8475000000000001,0.8475000000000001,0.0,1.0,1.0
42,baseline_stats,4,37,diabetes,health,LogisticRegression,DecisionTree,0,0.7746965452847806,0.7017485782191665,0.07294796706561413,0.0,0.0
42,baseline_stats,4,40981,Australian,finance,LogisticRegression,LogisticRegression,1,0.8623188405797102,0.8623188405797102,0.0,1.0,1.0
42,baseline_stats,4,44484,Australian_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.8623188405797102,0.8623188405797102,0.0,1.0,1.0
42,baseline_stats,4,1023,soybean,other,MLP,SVM,0,0.969257191927866,0.960465865178188,0.008791326749677975,0.0,1.0
42,baseline_stats,4,997,balance-scale,other,MLP,LogisticRegression,0,0.9904,0.952,0.03839999999999999,0.0,0.0
42,baseline_stats,4,770,strikes,other,DecisionTree,DecisionTree,1,0.9504,0.9504,0.0,1.0,1.0
42,baseline_stats,4,886,no2,other,MLP,LogisticRegression,0,0.646,0.576,0.07000000000000006,0.0,0.0
42,baseline_stats,4,987,collins,other,DecisionTree,SVM,0,1.0,0.962,0.038000000000000034,0.0,0.0
42,baseline_stats,4,750,pm10,other,MLP,DecisionTree,0,0.582,0.556,0.025999999999999912,0.0,0.0
42,baseline_stats,4,43327,Birds,other,DecisionTree,KNN,0,0.05,0.05,0.0,1.0,1.0
42,baseline_stats,4,765,analcatdata_apnea2,other,KNN,KNN,1,0.9221052631578948,0.9221052631578948,0.0,1.0,1.0
42,baseline_stats,4,767,analcatdata_apnea1,other,KNN,KNN,1,0.9347368421052632,0.9347368421052632,0.0,1.0,1.0
42,baseline_stats,4,814,chscase_vine2,other,KNN,KNN,1,0.8739190116678106,0.8739190116678106,0.0,1.0,1.0
42,baseline_stats,4,764,analcatdata_apnea3,other,KNN,KNN,1,0.917777777777778,0.917777777777778,0.0,1.0,1.0
42,baseline_stats,4,907,chscase_census4,social,SVM,KNN,0,0.5225,0.485,0.03749999999999998,0.0,0.0
42,baseline_stats,4,909,chscase_census2,social,KNN,SVM,0,0.5125,0.4974999999999999,0.015000000000000069,0.0,0.0
42,baseline_stats,4,908,chscase_census3,social,MLP,MLP,1,0.5349999999999999,0.5349999999999999,0.0,1.0,1.0
42,baseline_stats,4,900,chscase_census6,social,KNN,SVM,0,0.595,0.5925,0.0024999999999999467,0.0,1.0
42,baseline_stats,4,906,chscase_census5,social,SVM,DecisionTree,0,0.5175000000000001,0.5,0.01750000000000007,0.0,0.0
42,baseline_stats,4,1048,jEdit_4.2_4.3,other,DecisionTree,LogisticRegression,0,0.6476119955572012,0.6447982228804147,0.002813772676786508,0.0,1.0
42,baseline_stats,4,818,diggle_table_a2,other,DecisionTree,MLP,0,1.0,0.9741935483870968,0.02580645161290318,0.0,0.0
42,baseline_stats,4,43,haberman,health,LogisticRegression,KNN,0,0.7418297197250132,0.6830248545742992,0.058804865150714036,0.0,0.0
42,baseline_stats,4,880,mu284,other,DecisionTree,LogisticRegression,0,0.9929824561403509,0.97531328320802,0.017669172932330834,0.0,0.0
42,baseline_stats,4,45098,Ovarian,health,LogisticRegression,SVM,0,0.996078431372549,,,,
42,baseline_stats,4,911,fri_c2_250_5,other,DecisionTree,DecisionTree,1,0.9,0.9,0.0,1.0,1.0
42,baseline_stats,4,820,chatfield_4,other,LogisticRegression,DecisionTree,0,0.8893617021276595,0.851063829787234,0.038297872340425476,0.0,0.0
42,baseline_stats,4,939,chscase_whale,other,LogisticRegression,LogisticRegression,1,0.9868599033816424,0.9868599033816424,0.0,1.0,1.0
42,baseline_stats,4,895,chscase_geyser1,other,LogisticRegression,DecisionTree,0,0.9056565656565656,0.8696969696969697,0.03595959595959586,0.0,0.0
42,baseline_stats,4,40682,thyroid-new,health,MLP,LogisticRegression,0,0.972093023255814,0.9581395348837208,0.013953488372093203,0.0,0.0
42,baseline_stats,4,721,pwLinear,other,SVM,DecisionTree,0,0.885,0.8099999999999999,0.07500000000000007,0.0,0.0
42,baseline_stats,5,42141,SVHN_medium,image,DecisionTree,LogisticRegression,0,0.4190638241425483,,,,
42,baseline_stats,5,45051,adult-test,social,LogisticRegression,DecisionTree,0,0.8250480824490447,0.8159984335949122,0.009049648854132508,0.0,1.0
42,baseline_stats,5,41434,Click_prediction_small,other,LogisticRegression,DecisionTree,0,0.8323570503936029,0.6344239349130085,0.19793311548059433,0.0,0.0
42,baseline_stats,5,1119,adult-census,social,LogisticRegression,DecisionTree,0,0.8247289252528773,0.8123214023663126,0.01240752288656477,0.0,0.0
42,baseline_stats,5,184,kropt,other,DecisionTree,DecisionTree,1,0.8398203660892658,0.8398203660892658,0.0,1.0,1.0
42,baseline_stats,5,46173,King-rook-vs-King,other,DecisionTree,DecisionTree,1,0.8398203660892658,0.8398203660892658,0.0,1.0,1.0
42,baseline_stats,5,45067,okcupid_stem,education,LogisticRegression,LogisticRegression,1,0.7308918783344973,0.7308918783344973,0.0,1.0,1.0
42,baseline_stats,5,843,house_8L,other,LogisticRegression,DecisionTree,0,0.8545911094336628,0.8394927735176883,0.015098335915974537,0.0,0.0
42,baseline_stats,5,823,houses,other,DecisionTree,DecisionTree,1,0.9763565891472868,0.9763565891472868,0.0,1.0,1.0
42,baseline_stats,5,44090,california,finance,DecisionTree,DecisionTree,1,0.8388098028177351,0.8388098028177351,0.0,1.0,1.0
42,baseline_stats,5,41159,guillermo,biology,LogisticRegression,MLP,0,0.66905,,,,
42,baseline_stats,5,44226,NewspaperChurn,social,LogisticRegression,DecisionTree,0,0.8143803216650898,0.7295490381583096,0.08483128350678015,0.0,0.0
42,baseline_stats,5,959,nursery,other,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,5,46937,in_vehicle_coupon_recommendation,biology,DecisionTree,SVM,0,0.6843271630344093,,,,
42,baseline_stats,5,1044,eye_movements,text,DecisionTree,LogisticRegression,0,0.594734340949386,0.5033825438501901,0.09135179709919594,0.0,0.0
42,baseline_stats,5,1053,jm1,biology,LogisticRegression,LogisticRegression,1,0.8130454754248968,0.8130454754248968,0.0,1.0,1.0
42,baseline_stats,5,41165,robert,biology,LogisticRegression,SVM,0,0.3263,,,,
42,baseline_stats,5,41163,dilbert,health,LogisticRegression,MLP,0,0.9392,,,,
42,baseline_stats,5,375,JapaneseVowels,sensor_signal,MLP,SVM,0,0.9855438311197624,0.9781144648841226,0.007429366235639834,0.0,1.0
42,baseline_stats,5,42140,SVHN_small,image,DecisionTree,LogisticRegression,0,0.3302098061747091,0.1873686079635534,0.14284119821115568,0.0,0.0
42,baseline_stats,5,819,delta_elevators,other,SVM,DecisionTree,0,0.8832600670325934,0.8234733304777506,0.05978673655484279,0.0,0.0
42,baseline_stats,5,1056,mc1,education,KNN,LogisticRegression,0,0.9942953280328628,0.9940840232256783,0.00021130480718445366,0.0,1.0
42,baseline_stats,5,41972,Indian_pines,image,LogisticRegression,DecisionTree,0,0.8964352583528443,0.8304895717309144,0.0659456866219299,0.0,0.0
42,baseline_stats,5,373,UNIX_user_data,biology,DecisionTree,DecisionTree,1,0.4856043956043955,0.4856043956043955,0.0,1.0,1.0
42,baseline_stats,5,761,cpu_act,other,SVM,DecisionTree,0,0.9375009032727156,0.9035654874581048,0.03393541581461079,0.0,0.0
42,baseline_stats,5,735,cpu_small,other,MLP,DecisionTree,0,0.9215085436561946,0.8825686617632927,0.03893988189290187,0.0,0.0
42,baseline_stats,5,752,puma32H,other,MLP,MLP,1,0.8509521798112403,0.8509521798112403,0.0,1.0,1.0
42,baseline_stats,5,833,bank32nh,finance,SVM,LogisticRegression,0,0.82238700896419,0.8187245267782179,0.0036624821859720935,0.0,1.0
42,baseline_stats,5,46969,NATICUSdroid,biology,SVM,SVM,1,0.9380604426092696,0.9380604426092696,0.0,1.0,1.0
42,baseline_stats,5,46962,taiwanese_bankruptcy_prediction,finance,KNN,DecisionTree,0,0.9696434680270148,0.9516072016403354,0.018036266386679434,0.0,0.0
42,baseline_stats,5,40666,clean2,other,DecisionTree,LogisticRegression,0,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,5,1116,musk,other,DecisionTree,LogisticRegression,0,0.9996968548257404,0.9995453396742252,0.00015151515151523576,0.0,1.0
42,baseline_stats,5,1069,pc2,education,SVM,LogisticRegression,0,0.9958848692270856,0.9949902546912812,0.0008946145358044166,0.0,1.0
42,baseline_stats,5,41142,christine,health,LogisticRegression,LogisticRegression,1,0.6869691951767163,0.6869691951767163,0.0,1.0,1.0
42,baseline_stats,5,46806,product_sentiment_machine_hack,text,MLP,DecisionTree,0,0.8693773124003463,0.7471865594953255,0.1221907529050208,0.0,0.0
42,baseline_stats,5,40701,churn,social,MLP,LogisticRegression,0,0.9238,0.8648,0.05899999999999994,0.0,0.0
42,baseline_stats,5,43892,national-longitudinal-survey-binary,social,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,5,1037,ada_prior,education,MLP,DecisionTree,0,0.8388844853096596,0.7882510904863473,0.050633394823312305,0.0,0.0
42,baseline_stats,5,871,pollen,other,Perceptron,SVM,0,0.5036410923276984,0.4906415820850151,0.012999510242683254,0.0,0.0
42,baseline_stats,5,42882,dgf_test,other,DecisionTree,DecisionTree,1,0.9868228404099562,0.9868228404099562,0.0,1.0,1.0
42,baseline_stats,5,44232,UCI_churn,social,MLP,LogisticRegression,0,0.9153905029467247,0.859588223906065,0.05580227904065971,0.0,0.0
42,baseline_stats,5,312,scene,image,MLP,SVM,0,0.9788131572363936,0.9576263144727876,0.02118684276360605,0.0,0.0
42,baseline_stats,5,772,quake,other,LogisticRegression,LogisticRegression,1,0.5587577770747654,0.5587577770747654,0.0,1.0,1.0
42,baseline_stats,5,1067,kc1,education,MLP,MLP,1,0.8567932365953327,0.8567932365953327,0.0,1.0,1.0
42,baseline_stats,5,12,mfeat-factors,image,LogisticRegression,DecisionTree,0,0.9795,0.8734999999999999,0.1060000000000001,0.0,0.0
42,baseline_stats,5,1022,mfeat-pixel,image,KNN,MLP,0,0.9965,0.9965,0.0,1.0,1.0
42,baseline_stats,5,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8320000000000001,0.8320000000000001,0.0,1.0,1.0
42,baseline_stats,5,44685,christine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,DecisionTree,0,0.7024999999999999,0.6174999999999999,0.08499999999999996,0.0,0.0
42,baseline_stats,5,44661,churn_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,LogisticRegression,0,0.9085,0.8644999999999999,0.04400000000000004,0.0,0.0
42,baseline_stats,5,44657,Bioresponse_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,SVM,0,0.6915,0.6705,0.02100000000000002,0.0,0.0
42,baseline_stats,5,44629,kc1_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8605,0.8605,0.0,1.0,1.0
42,baseline_stats,5,44419,Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,MLP,0,0.6195,0.6174999999999999,0.002000000000000113,0.0,1.0
42,baseline_stats,5,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,DecisionTree,0,0.8404999999999999,0.7875,0.052999999999999936,0.0,0.0
42,baseline_stats,5,40664,car-evaluation,other,MLP,MLP,1,0.9959520817625868,0.9959520817625868,0.0,1.0,1.0
42,baseline_stats,5,46938,Is-this-a-good-customer,social,SVM,MLP,0,0.8862453656892484,0.8543191776204921,0.031926188068756245,0.0,0.0
42,baseline_stats,5,45648,MIC,other,LogisticRegression,SVM,0,0.8696232845169016,0.8599171041724233,0.009706180344478343,0.0,1.0
42,baseline_stats,5,1050,pc3,education,SVM,LogisticRegression,0,0.8982735315802408,0.8976284099287295,0.0006451216515113156,0.0,1.0
42,baseline_stats,5,46758,PostPartum_Depression,health,DecisionTree,DecisionTree,1,0.9807043189368772,0.9807043189368772,0.0,1.0,1.0
42,baseline_stats,5,44480,amazon-commerce-reviews_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.1953333333333333,0.1853333333333333,0.010000000000000009,0.0,0.0
42,baseline_stats,5,46927,Fitness_Club,other,LogisticRegression,DecisionTree,0,0.7773333333333333,0.6986666666666668,0.07866666666666655,0.0,0.0
42,baseline_stats,5,44609,pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.91220872758085,0.9115379183731112,0.0006708092077388761,0.0,1.0
42,baseline_stats,5,1049,pc4,education,LogisticRegression,MLP,0,0.91220872758085,0.9115379183731112,0.0006708092077388761,0.0,1.0
42,baseline_stats,5,966,analcatdata_halloffame,other,LogisticRegression,MLP,0,0.95,0.9455223880597016,0.004477611940298387,0.0,1.0
42,baseline_stats,5,185,baseball,social,LogisticRegression,MLP,0,0.9343283582089552,0.9305970149253732,0.003731343283582045,0.0,1.0
42,baseline_stats,5,1068,pc1,education,SVM,LogisticRegression,0,0.9323712853124618,0.929656353185765,0.002714932126696823,0.0,1.0
42,baseline_stats,5,44604,cnae-9_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.4592592592592592,0.4564814814814815,0.0027777777777777124,0.0,1.0
42,baseline_stats,5,1453,PieChart3,other,LogisticRegression,LogisticRegression,1,0.878380706287683,0.878380706287683,0.0,1.0,1.0
42,baseline_stats,5,1444,PizzaCutter3,other,SVM,MLP,0,0.8782388663967613,0.8676711446448289,0.010567721751932435,0.0,0.0
42,baseline_stats,5,679,rmftsa_sleepdata,health,KNN,LogisticRegression,0,0.4951315160210425,0.4589765662362506,0.03615494978479189,0.0,0.0
42,baseline_stats,5,45604,dummy,other,LogisticRegression,DecisionTree,0,0.995,0.866,0.129,0.0,0.0
42,baseline_stats,5,44555,vehicle_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.7872607030978072,0.7872607030978072,0.0,1.0,1.0
42,baseline_stats,5,44153,vehicle_reproduced,education,LogisticRegression,LogisticRegression,1,0.7872607030978072,0.7872607030978072,0.0,1.0,1.0
42,baseline_stats,5,54,vehicle,education,LogisticRegression,LogisticRegression,1,0.7872607030978072,0.7872607030978072,0.0,1.0,1.0
42,baseline_stats,5,970,analcatdata_authorship,text,SVM,MLP,0,0.9988165680473372,0.9952521837137224,0.003564384333614834,0.0,1.0
42,baseline_stats,5,46505,total_score,other,DecisionTree,LogisticRegression,0,0.6953865578865578,0.6049922299922301,0.09039432789432766,0.0,0.0
42,baseline_stats,5,46382,company_quality_and_valuation_finance,finance,DecisionTree,LogisticRegression,0,0.79001554001554,0.4283508158508159,0.36166472416472406,0.0,0.0
42,baseline_stats,5,1451,PieChart1,other,SVM,LogisticRegression,0,0.9134751773049644,0.9078014184397164,0.005673758865248013,0.0,1.0
42,baseline_stats,5,1443,PizzaCutter1,other,SVM,LogisticRegression,0,0.9258828890407838,0.9213146502620188,0.004568238778764999,0.0,1.0
42,baseline_stats,5,826,sensory,sensor_signal,MLP,DecisionTree,0,0.675352323838081,0.6527886056971515,0.0225637181409295,0.0,0.0
42,baseline_stats,5,46879,mental_health_detection,health,KNN,LogisticRegression,0,0.4611111111111111,0.337037037037037,0.12407407407407406,0.0,0.0
42,baseline_stats,5,940,water-treatment,sensor_signal,DecisionTree,MLP,0,0.9125426774483378,0.8615094339622642,0.05103324348607363,0.0,0.0
42,baseline_stats,5,1063,kc2,education,LogisticRegression,LogisticRegression,1,0.8352930402930403,0.8352930402930403,0.0,1.0,1.0
42,baseline_stats,5,825,boston_corrected,other,LogisticRegression,DecisionTree,0,0.8695593088720637,0.8042516016307513,0.06530770724131241,0.0,0.0
42,baseline_stats,5,853,boston,other,MLP,LogisticRegression,0,0.8754222481071636,0.8615608619685498,0.013861386138613874,0.0,0.0
42,baseline_stats,5,40665,clean1,other,DecisionTree,LogisticRegression,0,1.0,0.9957894736842106,0.004210526315789442,0.0,1.0
42,baseline_stats,5,1065,kc3,education,LogisticRegression,LogisticRegression,1,0.9192307692307692,0.9192307692307692,0.0,1.0,1.0
42,baseline_stats,5,46843,Cirrhosis_Patient_Survival_Prediction,health,SVM,DecisionTree,0,0.7296041308089501,0.6269936890418818,0.10261044176706835,0.0,0.0
42,baseline_stats,5,957,braziltourism,other,LogisticRegression,LogisticRegression,1,0.803379371143109,0.803379371143109,0.0,1.0,1.0
42,baseline_stats,5,455,cars,other,DecisionTree,DecisionTree,1,0.8348690153568203,0.8348690153568203,0.0,1.0,1.0
42,baseline_stats,5,1071,mw1,text,LogisticRegression,MLP,0,0.937962962962963,0.9107407407407409,0.027222222222222148,0.0,0.0
42,baseline_stats,5,831,autoMpg,other,MLP,DecisionTree,0,0.9094620253164556,0.8868037974683544,0.02265822784810123,0.0,0.0
42,baseline_stats,5,40700,cars1,other,DecisionTree,DecisionTree,1,0.7984420642648491,0.7984420642648491,0.0,1.0,1.0
42,baseline_stats,5,968,analcatdata_birthday,other,LogisticRegression,LogisticRegression,1,0.8931506849315068,0.8931506849315068,0.0,1.0,1.0
42,baseline_stats,5,1514,micro-mass,health,LogisticRegression,LogisticRegression,1,0.9305555555555556,0.9305555555555556,0.0,1.0,1.0
42,baseline_stats,5,42585,penguins,biology,KNN,DecisionTree,0,0.9913043478260868,0.9710144927536232,0.020289855072463614,0.0,0.0
42,baseline_stats,5,1447,CastMetal1,other,SVM,LogisticRegression,0,0.8716083916083915,0.8534731934731935,0.01813519813519804,0.0,0.0
42,baseline_stats,5,1167,pc1_req,other,LogisticRegression,KNN,0,0.684375,0.528125,0.15625,0.0,0.0
42,baseline_stats,5,1446,CostaMadre1,other,SVM,LogisticRegression,0,0.8682485875706215,0.8580790960451978,0.01016949152542368,0.0,0.0
42,baseline_stats,5,41430,DiabeticMellitus,health,DecisionTree,MLP,0,0.9821428571428572,0.868233082706767,0.11390977443609018,0.0,0.0
42,baseline_stats,5,42544,Touch2,other,LogisticRegression,LogisticRegression,1,0.7358490566037735,0.7358490566037735,0.0,1.0,1.0
42,baseline_stats,5,1442,MegaWatt1,other,MLP,MLP,1,0.8972549019607843,0.8972549019607843,0.0,1.0,1.0
42,baseline_stats,5,1449,MeanWhile1,other,MLP,MLP,1,0.8972549019607843,0.8972549019607843,0.0,1.0,1.0
42,baseline_stats,5,46279,algerian_forest_fires,other,DecisionTree,DecisionTree,1,0.9672619047619048,0.9672619047619048,0.0,1.0,1.0
42,baseline_stats,5,796,cpu,other,MLP,MLP,1,0.9904761904761904,0.9904761904761904,0.0,1.0,1.0
42,baseline_stats,5,733,machine_cpu,other,MLP,MLP,1,0.9427409988385598,0.9427409988385598,0.0,1.0,1.0
42,baseline_stats,5,42172,regime_alimentaire,other,MLP,MLP,1,0.940609756097561,0.940609756097561,0.0,1.0,1.0
42,baseline_stats,5,446,prnn_crabs,biology,LogisticRegression,LogisticRegression,1,0.985,0.985,0.0,1.0,1.0
42,baseline_stats,5,1458,arcene,health,LogisticRegression,LogisticRegression,1,0.8899999999999999,0.8899999999999999,0.0,1.0,1.0
42,real_domain_rank,1,46770,Meta_Album_BRD_Extended,image,LogisticRegression,DecisionTree,0,0.0047907448742497,0.0029355990296107,0.0018551458446390001,0.0,1.0
42,real_domain_rank,1,46565,Loan_Approval_Status,finance,DecisionTree,LogisticRegression,0,0.8981555555555556,0.891,0.007155555555555582,0.0,1.0
42,real_domain_rank,1,46553,Loan_Status,finance,DecisionTree,LogisticRegression,0,0.8973777777777778,0.8910222222222222,0.00635555555555567,0.0,1.0
42,real_domain_rank,1,137,BNG(tic-tac-toe),other,DecisionTree,DecisionTree,1,0.7682009527616159,0.7682009527616159,0.0,1.0,1.0
42,real_domain_rank,1,45714,PriceRunner,biology,DecisionTree,LogisticRegression,0,1.0,0.7197167138810199,0.2802832861189801,0.0,0.0
42,real_domain_rank,1,1486,nomao,other,DecisionTree,DecisionTree,1,0.9494559698244596,0.9494559698244596,0.0,1.0,1.0
42,real_domain_rank,1,46871,Advanced_IoT_Dataset,education,DecisionTree,LogisticRegression,0,1.0,1.0,0.0,1.0,1.0
42,real_domain_rank,1,46874,student_depression_dataset,education,LogisticRegression,DecisionTree,0,0.8457042744231421,0.7660657992844386,0.07963847513870348,0.0,0.0
42,real_domain_rank,1,46541,dataset_china,finance,DecisionTree,LogisticRegression,0,1.0,0.9967298689880236,0.003270131011976374,0.0,1.0
42,real_domain_rank,1,45504,timing-attack-dataset-20-micro-seconds-delay-2022-09-20,sensor_signal,DecisionTree,LogisticRegression,0,0.2357673480092472,0.0972169560633328,0.1385503919459144,0.0,0.0
42,real_domain_rank,1,46808,news_channel,text,LogisticRegression,DecisionTree,0,0.4647008555111359,0.3362739006630855,0.1284269548480504,0.0,0.0
42,real_domain_rank,1,722,pol,other,DecisionTree,LogisticRegression,0,0.978,0.8893333333333334,0.08866666666666656,0.0,0.0
42,real_domain_rank,1,1476,gas-drift,sensor_signal,LogisticRegression,LogisticRegression,1,0.9904385334291878,0.9904385334291878,0.0,1.0,1.0
42,real_domain_rank,1,734,ailerons,other,LogisticRegression,MLP,0,0.8796363636363637,,,,
42,real_domain_rank,1,1019,pendigits,image,LogisticRegression,LogisticRegression,1,0.9941775999596144,0.9941775999596144,0.0,1.0,1.0
42,real_domain_rank,1,46932,heloc,finance,LogisticRegression,LogisticRegression,1,0.7171799289132246,0.7171799289132246,0.0,1.0,1.0
42,real_domain_rank,1,1478,har,sensor_signal,LogisticRegression,DecisionTree,0,0.9847561498889554,0.9291199422851132,0.05563620760384225,0.0,0.0
42,real_domain_rank,1,46298,electrical_grid_stability_simulated_classification,sensor_signal,MLP,KNN,0,0.9609,0.8544,0.10649999999999993,0.0,0.0
42,real_domain_rank,1,45553,FICO-HELOC-cleaned,finance,SVM,LogisticRegression,0,0.7334603003603812,0.7286984981980942,0.004761802162287054,0.0,1.0
42,real_domain_rank,1,923,visualizing_soil,other,MLP,DecisionTree,0,1.0,0.9997685185185186,0.00023148148148144365,0.0,1.0
42,real_domain_rank,1,41164,fabert,health,SVM,LogisticRegression,0,0.673666153818947,0.6440473558868435,0.029618797932103536,0.0,0.0
42,real_domain_rank,1,847,wind,sensor_signal,MLP,DecisionTree,0,0.8609667170165112,0.7944945049221313,0.06647221209437992,0.0,0.0
42,real_domain_rank,1,980,optdigits,image,MLP,KNN,0,0.9951957295373666,0.9948398576512456,0.000355871886120962,0.0,1.0
