seed,config,fold,did,name,domain,true_best,predicted,hit_best,oracle_accuracy,chosen_accuracy,regret,zero_regret,within_1pp
256,real_domain_rank,4,41671,microaggregation2,other,LogisticRegression,LogisticRegression,1,0.5697,0.5697,0.0,1.0,1.0
256,real_domain_rank,4,40926,CIFAR_10_small,education,LogisticRegression,DecisionTree,0,0.31215,0.2476499999999999,0.06450000000000009,0.0,0.0
256,real_domain_rank,4,41159,guillermo,biology,LogisticRegression,LogisticRegression,1,0.66905,0.66905,0.0,1.0,1.0
256,real_domain_rank,4,45936,IndoorScenes,biology,LogisticRegression,DecisionTree,0,0.0681818181818181,0.0389244558258642,0.029257362355953893,0.0,0.0
256,real_domain_rank,4,722,pol,other,DecisionTree,LogisticRegression,0,0.978,0.8893333333333334,0.08866666666666656,0.0,0.0
256,real_domain_rank,4,46937,in_vehicle_coupon_recommendation,biology,DecisionTree,LogisticRegression,0,0.6843271630344093,0.6272466548706899,0.05708050816371946,0.0,0.0
256,real_domain_rank,4,45060,online_shoppers,other,LogisticRegression,LogisticRegression,1,0.8832927818329279,0.8832927818329279,0.0,1.0,1.0
256,real_domain_rank,4,310,mammography,other,LogisticRegression,LogisticRegression,1,0.9837250486412048,0.9837250486412048,0.0,1.0,1.0
256,real_domain_rank,4,41165,robert,biology,LogisticRegression,LogisticRegression,1,0.3263,0.3263,0.0,1.0,1.0
256,real_domain_rank,4,46298,electrical_grid_stability_simulated_classification,sensor_signal,MLP,DecisionTree,0,0.9609,0.8432999999999999,0.11760000000000004,0.0,0.0
256,real_domain_rank,4,375,JapaneseVowels,sensor_signal,MLP,LogisticRegression,0,0.9855438311197624,0.940567891233776,0.04497593988598636,0.0,0.0
256,real_domain_rank,4,761,cpu_act,other,SVM,MLP,0,0.9375009032727156,0.9374997113252148,1.1919475008115299e-06,0.0,1.0
256,real_domain_rank,4,735,cpu_small,other,MLP,DecisionTree,0,0.9215085436561946,0.8825686617632927,0.03893988189290187,0.0,0.0
256,real_domain_rank,4,47152,aztrees4,other,MLP,MLP,1,0.9895909759437392,0.9895909759437392,0.0,1.0,1.0
256,real_domain_rank,4,47151,aztrees3,other,MLP,MLP,1,0.9895909759437392,0.9895909759437392,0.0,1.0,1.0
256,real_domain_rank,4,44186,KDDCup09_upselling,education,DecisionTree,MLP,0,0.7554652213188799,0.7258207578567013,0.02964446346217864,0.0,0.0
256,real_domain_rank,4,40983,wilt,biology,MLP,LogisticRegression,0,0.9853278009008009,0.956810276308255,0.028517524592545862,0.0,0.0
256,real_domain_rank,4,43925,eucalyptus,other,DecisionTree,MLP,0,0.7878045661954498,0.6949841640228976,0.09282040217255216,0.0,0.0
256,real_domain_rank,4,728,analcatdata_supreme,other,DecisionTree,LogisticRegression,0,0.9911156779467508,0.9891397603933568,0.001975917553393991,0.0,1.0
256,real_domain_rank,4,46912,Bioresponse,biology,LogisticRegression,MLP,0,0.7392713715046604,,,,
256,real_domain_rank,4,46764,football-player-position,other,MLP,LogisticRegression,0,0.8363287012026681,0.8341122515833153,0.002216449619352856,0.0,1.0
256,real_domain_rank,4,40678,led7,other,LogisticRegression,LogisticRegression,1,0.7278125,0.7278125,0.0,1.0,1.0
256,real_domain_rank,4,46956,seismic-bumps,sensor_signal,SVM,SVM,1,0.9342104868576911,0.9342104868576911,0.0,1.0,1.0
256,real_domain_rank,4,43980,wine,finance,DecisionTree,MLP,0,0.761153447680442,0.7294470664978321,0.03170638118260993,0.0,0.0
256,real_domain_rank,4,46564,Apple_Stock_Price_Trends_Classification,finance,LogisticRegression,LogisticRegression,1,0.3907065543248446,0.3907065543248446,0.0,1.0,1.0
256,real_domain_rank,4,914,balloon,other,SVM,DecisionTree,0,0.8390798004987531,0.8345798004987532,0.0044999999999998375,0.0,1.0
256,real_domain_rank,4,44443,covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.776,0.776,0.0,1.0,1.0
256,real_domain_rank,4,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8320000000000001,0.8320000000000001,0.0,1.0,1.0
256,real_domain_rank,4,44685,christine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.7024999999999999,0.7024999999999999,0.0,1.0,1.0
256,real_domain_rank,4,44703,connect-4_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.659,0.659,0.0,1.0,1.0
256,real_domain_rank,4,44740,robert_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.335,0.279,0.055999999999999994,0.0,0.0
256,real_domain_rank,4,44777,sf-police-incidents_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.8785000000000001,0.8785000000000001,0.0,1.0,1.0
256,real_domain_rank,4,44488,wilt_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.978,0.9515,0.026499999999999968,0.0,0.0
256,real_domain_rank,4,44493,numerai28.6_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.5235000000000001,0.488,0.03550000000000009,0.0,0.0
256,real_domain_rank,4,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.8404999999999999,0.7819999999999999,0.058499999999999996,0.0,0.0
256,real_domain_rank,4,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,MLP,0,0.746,0.705,0.041000000000000036,0.0,0.0
256,real_domain_rank,4,44382,pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.976,0.876,0.09999999999999998,0.0,0.0
256,real_domain_rank,4,44621,car_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.9872681578286,0.9872681578286,0.0,1.0,1.0
256,real_domain_rank,4,991,car,other,DecisionTree,DecisionTree,1,0.9918974616737872,0.9918974616737872,0.0,1.0,1.0
256,real_domain_rank,4,46851,hepatitis_c_virus_hcv_for_egyptian_patients,biology,MLP,SVM,0,0.2613718411552346,0.2462093862815884,0.015162454873646203,0.0,0.0
256,real_domain_rank,4,966,analcatdata_halloffame,other,LogisticRegression,MLP,0,0.95,0.9455223880597016,0.004477611940298387,0.0,1.0
256,real_domain_rank,4,185,baseball,social,LogisticRegression,MLP,0,0.9343283582089552,0.9305970149253732,0.003731343283582045,0.0,1.0
256,real_domain_rank,4,40680,mofn-3-7-10,other,DecisionTree,SVM,0,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,4,934,socmob,other,MLP,LogisticRegression,0,0.9325085833706525,0.923858038513211,0.008650544857441433,0.0,1.0
256,real_domain_rank,4,46422,Credit-Risk-Classification-Dataset,finance,SVM,SVM,1,0.8,0.8,0.0,1.0,1.0
256,real_domain_rank,4,40706,parity5_plus_5,other,MLP,MLP,1,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,4,44604,cnae-9_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.4592592592592592,0.4564814814814815,0.0027777777777777124,0.0,1.0
256,real_domain_rank,4,45748,StudentsPerformance,education,LogisticRegression,LogisticRegression,1,0.892,0.892,0.0,1.0,1.0
256,real_domain_rank,4,46562,German-Credit-Data-Creditability-Preprocessed-Dataset,finance,SVM,LogisticRegression,0,0.7620000000000001,0.756,0.006000000000000116,0.0,1.0
256,real_domain_rank,4,46416,Creditability-German-Credit-Data,finance,SVM,SVM,1,0.761,0.761,0.0,1.0,1.0
256,real_domain_rank,4,43097,students_scores,education,LogisticRegression,LogisticRegression,1,0.892,0.892,0.0,1.0,1.0
256,real_domain_rank,4,43255,1StudentPerfromance,education,LogisticRegression,LogisticRegression,1,0.892,0.892,0.0,1.0,1.0
256,real_domain_rank,4,1016,vowel,sensor_signal,KNN,SVM,0,0.997979797979798,0.993939393939394,0.004040404040403955,0.0,1.0
256,real_domain_rank,4,40693,xd6,other,SVM,SVM,1,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,4,1233,eating,other,LogisticRegression,LogisticRegression,1,0.6497354497354497,0.6497354497354497,0.0,1.0,1.0
256,real_domain_rank,4,47155,waveform,other,LogisticRegression,LogisticRegression,1,0.8475000000000001,0.8475000000000001,0.0,1.0,1.0
256,real_domain_rank,4,46667,imdb_genre_prediction,text,LogisticRegression,MLP,0,0.7050000000000001,0.6849999999999999,0.02000000000000013,0.0,0.0
256,real_domain_rank,4,469,analcatdata_dmft,other,SVM,DecisionTree,0,0.2220990566037735,0.170691823899371,0.051407232704402506,0.0,0.0
256,real_domain_rank,4,44588,eucalyptus_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.6440706012134584,0.6440706012134584,0.0,1.0,1.0
256,real_domain_rank,4,40981,Australian,finance,LogisticRegression,LogisticRegression,1,0.8623188405797102,0.8623188405797102,0.0,1.0,1.0
256,real_domain_rank,4,44484,Australian_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.8623188405797102,0.8507246376811594,0.011594202898550843,0.0,0.0
256,real_domain_rank,4,1023,soybean,other,MLP,SVM,0,0.969257191927866,0.960465865178188,0.008791326749677975,0.0,1.0
256,real_domain_rank,4,795,disclosure_x_tampered,other,LogisticRegression,MLP,0,0.5423558897243107,0.5332877648667121,0.009068124857598558,0.0,1.0
256,real_domain_rank,4,931,disclosure_z,other,SVM,LogisticRegression,0,0.5664388243335612,0.5543517885623148,0.012087035771246368,0.0,0.0
256,real_domain_rank,4,827,disclosure_x_noise,other,LogisticRegression,MLP,0,0.5513898382319435,0.5349168375484166,0.016473000683526973,0.0,0.0
256,real_domain_rank,4,774,disclosure_x_bias,other,MLP,LogisticRegression,0,0.5603668261562998,0.5543631806789702,0.006003645477329678,0.0,1.0
256,real_domain_rank,4,334,monks-problems-2,education,DecisionTree,MLP,0,0.9916666666666666,0.9450550964187328,0.04661157024793383,0.0,0.0
256,real_domain_rank,4,41701,CPMP-2015-classification,other,SVM,DecisionTree,0,0.5730817610062893,0.4421203953279424,0.13096136567834687,0.0,0.0
256,real_domain_rank,4,46869,diabetes_risk_prediction_dataset,health,MLP,SVM,0,0.9692307692307692,0.9615384615384616,0.007692307692307665,0.0,1.0
256,real_domain_rank,4,987,collins,other,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,4,765,analcatdata_apnea2,other,KNN,SVM,0,0.9221052631578948,0.8652631578947367,0.05684210526315803,0.0,0.0
256,real_domain_rank,4,767,analcatdata_apnea1,other,KNN,SVM,0,0.9347368421052632,0.8715789473684211,0.06315789473684208,0.0,0.0
256,real_domain_rank,4,814,chscase_vine2,other,KNN,KNN,1,0.8739190116678106,0.8739190116678106,0.0,1.0,1.0
256,real_domain_rank,4,764,analcatdata_apnea3,other,KNN,SVM,0,0.917777777777778,0.8777777777777779,0.04000000000000015,0.0,0.0
256,real_domain_rank,4,907,chscase_census4,social,SVM,LogisticRegression,0,0.5225,0.5025000000000001,0.019999999999999907,0.0,0.0
256,real_domain_rank,4,909,chscase_census2,social,KNN,LogisticRegression,0,0.5125,0.5025000000000001,0.009999999999999898,0.0,1.0
256,real_domain_rank,4,908,chscase_census3,social,MLP,MLP,1,0.5349999999999999,0.5349999999999999,0.0,1.0,1.0
256,real_domain_rank,4,900,chscase_census6,social,KNN,LogisticRegression,0,0.595,0.5875,0.007499999999999951,0.0,1.0
256,real_domain_rank,4,906,chscase_census5,social,SVM,MLP,0,0.5175000000000001,0.5175,1.1102230246251565e-16,1.0,1.0
256,real_domain_rank,4,925,visualizing_galaxy,other,MLP,MLP,1,0.9628365384615384,0.9628365384615384,0.0,1.0,1.0
256,real_domain_rank,4,915,plasma_retinol,other,LogisticRegression,MLP,0,0.6031746031746033,0.5555555555555556,0.04761904761904767,0.0,0.0
256,real_domain_rank,4,818,diggle_table_a2,other,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,4,1121,badges2,other,DecisionTree,LogisticRegression,0,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,4,45098,Ovarian,health,LogisticRegression,LogisticRegression,1,0.996078431372549,0.996078431372549,0.0,1.0,1.0
256,real_domain_rank,4,778,bodyfat,other,DecisionTree,LogisticRegression,0,0.996078431372549,0.9487058823529412,0.04737254901960786,0.0,0.0
256,real_domain_rank,4,820,chatfield_4,other,LogisticRegression,LogisticRegression,1,0.8893617021276595,0.8893617021276595,0.0,1.0,1.0
256,real_domain_rank,4,939,chscase_whale,other,LogisticRegression,DecisionTree,0,0.9868599033816424,0.9601932367149756,0.02666666666666684,0.0,0.0
256,real_domain_rank,4,895,chscase_geyser1,other,LogisticRegression,KNN,0,0.9056565656565656,0.8966666666666667,0.008989898989898881,0.0,1.0
256,real_domain_rank,4,40682,thyroid-new,health,MLP,LogisticRegression,0,0.972093023255814,0.9581395348837208,0.013953488372093203,0.0,0.0
256,real_domain_rank,4,42172,regime_alimentaire,other,MLP,LogisticRegression,0,0.940609756097561,0.9356097560975608,0.0050000000000002265,0.0,1.0
256,real_domain_rank,4,721,pwLinear,other,SVM,DecisionTree,0,0.885,0.8099999999999999,0.07500000000000007,0.0,0.0
256,real_domain_rank,4,1458,arcene,health,LogisticRegression,LogisticRegression,1,0.8899999999999999,0.8899999999999999,0.0,1.0,1.0
256,real_domain_rank,5,42141,SVHN_medium,image,DecisionTree,LogisticRegression,0,0.4190638241425483,,,,
256,real_domain_rank,5,46565,Loan_Approval_Status,finance,DecisionTree,LogisticRegression,0,0.8981555555555556,0.891,0.007155555555555582,0.0,1.0
256,real_domain_rank,5,46468,Give-Me-Some-Credit-Sampled,finance,LogisticRegression,LogisticRegression,1,0.9337777777777776,0.9337777777777776,0.0,1.0,1.0
256,real_domain_rank,5,46553,Loan_Status,finance,DecisionTree,LogisticRegression,0,0.8973777777777778,0.8910222222222222,0.00635555555555567,0.0,1.0
256,real_domain_rank,5,46822,Dynamically-Generated-Hate-Speech-Dataset,biology,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,5,41434,Click_prediction_small,other,LogisticRegression,DecisionTree,0,0.8323570503936029,0.6344239349130085,0.19793311548059433,0.0,0.0
256,real_domain_rank,5,823,houses,other,DecisionTree,DecisionTree,1,0.9763565891472868,0.9763565891472868,0.0,1.0,1.0
256,real_domain_rank,5,46935,HR_Analytics_Job_Change_of_Data_Scientists,other,LogisticRegression,LogisticRegression,1,0.7680860838048467,0.7680860838048467,0.0,1.0,1.0
256,real_domain_rank,5,1120,MagicTelescope,biology,DecisionTree,LogisticRegression,0,0.8184016824395375,0.7905888538380652,0.027812828601472273,0.0,0.0
256,real_domain_rank,5,45024,credit,finance,LogisticRegression,LogisticRegression,1,0.7243633498760238,0.7243633498760238,0.0,1.0,1.0
256,real_domain_rank,5,846,elevators,other,LogisticRegression,LogisticRegression,1,0.8977650402755948,0.8977650402755948,0.0,1.0,1.0
256,real_domain_rank,5,959,nursery,other,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,5,1053,jm1,biology,LogisticRegression,LogisticRegression,1,0.8130454754248968,0.8130454754248968,0.0,1.0,1.0
256,real_domain_rank,5,46932,heloc,finance,LogisticRegression,LogisticRegression,1,0.7171799289132246,0.7171799289132246,0.0,1.0,1.0
256,real_domain_rank,5,46819,WBCAtt,health,DecisionTree,DecisionTree,1,0.988541331686133,0.988541331686133,0.0,1.0,1.0
256,real_domain_rank,5,46282,internet_usage,social,LogisticRegression,MLP,0,0.8710915701650965,,,,
256,real_domain_rank,5,43920,kdd_internet_usage,biology,LogisticRegression,MLP,0,0.8716851398593697,,,,
256,real_domain_rank,5,41163,dilbert,health,LogisticRegression,LogisticRegression,1,0.9392,0.9392,0.0,1.0,1.0
256,real_domain_rank,5,42140,SVHN_small,image,DecisionTree,LogisticRegression,0,0.3302098061747091,0.1873686079635534,0.14284119821115568,0.0,0.0
256,real_domain_rank,5,45553,FICO-HELOC-cleaned,finance,SVM,DecisionTree,0,0.7334603003603812,0.6374238261962474,0.09603647416413386,0.0,0.0
256,real_domain_rank,5,1056,mc1,education,KNN,LogisticRegression,0,0.9942953280328628,0.9940840232256783,0.00021130480718445366,0.0,1.0
256,real_domain_rank,5,41082,USPS,image,MLP,LogisticRegression,0,0.967304424277129,0.9438583583496736,0.02344606592745546,0.0,0.0
256,real_domain_rank,5,41972,Indian_pines,image,LogisticRegression,LogisticRegression,1,0.8964352583528443,0.8964352583528443,0.0,1.0,1.0
256,real_domain_rank,5,752,puma32H,other,MLP,SVM,0,0.8509521798112403,0.6380604481275622,0.21289173168367803,0.0,0.0
256,real_domain_rank,5,833,bank32nh,finance,SVM,SVM,1,0.82238700896419,0.82238700896419,0.0,1.0,1.0
256,real_domain_rank,5,816,puma8NH,other,MLP,MLP,1,0.8287358428298026,0.8287358428298026,0.0,1.0,1.0
256,real_domain_rank,5,43985,isolet,education,LogisticRegression,LogisticRegression,1,0.95985633459976,0.95985633459976,0.0,1.0,1.0
256,real_domain_rank,5,42178,telco-customer-churn,social,LogisticRegression,LogisticRegression,1,0.8046264073488612,0.8046264073488612,0.0,1.0,1.0
256,real_domain_rank,5,46280,blastchar,social,LogisticRegression,LogisticRegression,1,0.8034889347699853,0.8034889347699853,0.0,1.0,1.0
256,real_domain_rank,5,46962,taiwanese_bankruptcy_prediction,finance,KNN,DecisionTree,0,0.9696434680270148,0.9516072016403354,0.018036266386679434,0.0,0.0
256,real_domain_rank,5,40666,clean2,other,DecisionTree,LogisticRegression,0,1.0,1.0,0.0,1.0,1.0
256,real_domain_rank,5,1116,musk,other,DecisionTree,LogisticRegression,0,0.9996968548257404,0.9995453396742252,0.00015151515151523576,0.0,1.0
256,real_domain_rank,5,980,optdigits,image,MLP,KNN,0,0.9951957295373666,0.9948398576512456,0.000355871886120962,0.0,1.0
256,real_domain_rank,5,1069,pc2,education,SVM,LogisticRegression,0,0.9958848692270856,0.9949902546912812,0.0008946145358044166,0.0,1.0
256,real_domain_rank,5,30,page-blocks,text,MLP,LogisticRegression,0,0.9727765395306904,0.9594386984214436,0.01333784110924685,0.0,0.0
256,real_domain_rank,5,41142,christine,health,LogisticRegression,LogisticRegression,1,0.6869691951767163,0.6869691951767163,0.0,1.0,1.0
256,real_domain_rank,5,44124,kdd_ipums_la_97-small,other,MLP,MLP,1,0.8706692456192181,0.8706692456192181,0.0,1.0,1.0
256,real_domain_rank,5,43607,WMO-Hurricane-Survival-Dataset,education,LogisticRegression,DecisionTree,0,0.519018453548988,0.4829727854750153,0.03604566807397269,0.0,0.0
256,real_domain_rank,5,40701,churn,social,MLP,LogisticRegression,0,0.9238,0.8648,0.05899999999999994,0.0,0.0
256,real_domain_rank,5,46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,MLP,DecisionTree,0,0.7232000000000001,0.6992,0.02400000000000002,0.0,0.0
256,real_domain_rank,5,44095,spambase_reproduced,biology,MLP,MLP,1,0.9450129821082944,0.9450129821082944,0.0,1.0,1.0
256,real_domain_rank,5,44,spambase,biology,MLP,MLP,1,0.9450129821082944,0.9450129821082944,0.0,1.0,1.0
256,real_domain_rank,5,871,pollen,other,Perceptron,SVM,0,0.5036410923276984,0.4906415820850151,0.012999510242683254,0.0,0.0
256,real_domain_rank,5,46800,AVIDa-SARS-CoV-2,biology,KNN,LogisticRegression,0,0.8015001920102213,0.58237812734405,0.21912206466617123,0.0,0.0
256,real_domain_rank,5,44232,UCI_churn,social,MLP,LogisticRegression,0,0.9153905029467247,0.859588223906065,0.05580227904065971,0.0,0.0
256,real_domain_rank,5,737,space_ga,other,LogisticRegression,LogisticRegression,1,0.8374631726651858,0.8374631726651858,0.0,1.0,1.0
256,real_domain_rank,5,46940,Marketing_Campaign,other,LogisticRegression,LogisticRegression,1,0.8816964285714285,0.8816964285714285,0.0,1.0,1.0
256,real_domain_rank,5,40704,Titanic,other,DecisionTree,MLP,0,0.7905524634096063,0.7814677386105957,0.009084724799010568,0.0,1.0
256,real_domain_rank,5,46597,Estimation_of_Obesity_Levels,health,DecisionTree,LogisticRegression,0,0.9355842380648268,0.8754081095313323,0.06017612853349452,0.0,0.0
256,real_domain_rank,5,1067,kc1,education,MLP,LogisticRegression,0,0.8567932365953327,0.8553815672456688,0.0014116693496638577,0.0,1.0
256,real_domain_rank,5,44400,MagicTelescope_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.8375,0.757,0.08050000000000002,0.0,0.0
256,real_domain_rank,5,18,mfeat-morphological,image,LogisticRegression,LogisticRegression,1,0.7430000000000001,0.7430000000000001,0.0,1.0,1.0
256,real_domain_rank,5,44699,Fashion-MNIST_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,LogisticRegression,0,0.797,0.7675,0.02950000000000008,0.0,0.0
256,real_domain_rank,5,44661,churn_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,LogisticRegression,0,0.9085,0.8644999999999999,0.04400000000000004,0.0,0.0
256,real_domain_rank,5,44629,kc1_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,LogisticRegression,0,0.8605,0.8590000000000002,0.0014999999999998348,0.0,1.0
256,real_domain_rank,5,44748,guillermo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,MLP,0,0.578,0.5239999999999999,0.05400000000000005,0.0,0.0
256,real_domain_rank,5,44638,dna_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.8790000000000001,0.8790000000000001,0.0,1.0,1.0
256,real_domain_rank,5,44518,fabert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,SVM,0,0.298,0.2774999999999999,0.020500000000000074,0.0,0.0
256,real_domain_rank,5,44347,credit_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,finance,MLP,LogisticRegression,0,0.7425,0.652,0.09050000000000002,0.0,0.0
256,real_domain_rank,5,46938,Is-this-a-good-customer,social,SVM,LogisticRegression,0,0.8862453656892484,0.8850825749915741,0.0011627906976743319,0.0,1.0
256,real_domain_rank,5,45648,MIC,other,LogisticRegression,MLP,0,0.8696232845169016,0.8611310675140462,0.008492217002855407,0.0,1.0
256,real_domain_rank,5,1050,pc3,education,SVM,MLP,0,0.8982735315802408,0.8886663389858278,0.009607192594413005,0.0,1.0
256,real_domain_rank,5,44609,pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.91220872758085,0.9115379183731112,0.0006708092077388761,0.0,1.0
256,real_domain_rank,5,1049,pc4,education,LogisticRegression,MLP,0,0.91220872758085,0.9115379183731112,0.0006708092077388761,0.0,1.0
256,real_domain_rank,5,46876,depression_2020,text,SVM,LogisticRegression,0,0.8334511102932156,0.8334511102932156,0.0,1.0,1.0
256,real_domain_rank,5,1068,pc1,education,SVM,MLP,0,0.9323712853124618,0.9188373894256248,0.013533895886837066,0.0,0.0
256,real_domain_rank,5,1453,PieChart3,other,LogisticRegression,MLP,0,0.878380706287683,0.8653617571059431,0.013018949181739958,0.0,0.0
256,real_domain_rank,5,40687,solar-flare,other,LogisticRegression,LogisticRegression,1,0.7626606993988855,0.7626606993988855,0.0,1.0,1.0
256,real_domain_rank,5,1444,PizzaCutter3,other,SVM,MLP,0,0.8782388663967613,0.8676711446448289,0.010567721751932435,0.0,0.0
256,real_domain_rank,5,46502,Credit_Approval_Classification,finance,LogisticRegression,SVM,0,0.734,0.7310000000000001,0.0029999999999998916,0.0,1.0
256,real_domain_rank,5,45557,Mammographic-Mass-Data-Set,health,LogisticRegression,MLP,0,0.790808506044905,0.7866688255613126,0.004139680483592478,0.0,1.0
256,real_domain_rank,5,45545,Tour-and-Travels-Customer-Churn-Prediction,social,DecisionTree,KNN,0,0.8962248553320473,0.8668724166437034,0.029352438688343918,0.0,0.0
256,real_domain_rank,5,44555,vehicle_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.7872607030978072,0.7872607030978072,0.0,1.0,1.0
256,real_domain_rank,5,44153,vehicle_reproduced,education,LogisticRegression,LogisticRegression,1,0.7872607030978072,0.7872607030978072,0.0,1.0,1.0
256,real_domain_rank,5,54,vehicle,education,LogisticRegression,LogisticRegression,1,0.7872607030978072,0.7872607030978072,0.0,1.0,1.0
256,real_domain_rank,5,1451,PieChart1,other,SVM,MLP,0,0.9134751773049644,0.9049645390070924,0.00851063829787202,0.0,1.0
256,real_domain_rank,5,46584,Student_Performance_on_an_Entrance_Examination,education,SVM,MLP,0,0.5089664459656603,0.5029514083716754,0.006015037593984918,0.0,1.0
256,real_domain_rank,5,1443,PizzaCutter1,other,SVM,MLP,0,0.9258828890407838,0.925814536340852,6.835269993177295e-05,0.0,1.0
256,real_domain_rank,5,43595,Loan-Predication,finance,LogisticRegression,SVM,0,0.8045981607357058,0.8045848327335733,1.332800213249552e-05,0.0,1.0
256,real_domain_rank,5,826,sensory,sensor_signal,MLP,DecisionTree,0,0.675352323838081,0.6527886056971515,0.0225637181409295,0.0,0.0
256,real_domain_rank,5,940,water-treatment,sensor_signal,DecisionTree,LogisticRegression,0,0.9125426774483378,0.9051572327044024,0.007385444743935432,0.0,1.0
256,real_domain_rank,5,1063,kc2,education,LogisticRegression,MLP,0,0.8352930402930403,0.8333516483516483,0.001941391941391979,0.0,1.0
256,real_domain_rank,5,825,boston_corrected,other,LogisticRegression,LogisticRegression,1,0.8695593088720637,0.8695593088720637,0.0,1.0,1.0
256,real_domain_rank,5,853,boston,other,MLP,LogisticRegression,0,0.8754222481071636,0.8615608619685498,0.013861386138613874,0.0,0.0
256,real_domain_rank,5,779,fri_c1_500_25,other,DecisionTree,MLP,0,0.8300000000000001,0.646,0.18400000000000005,0.0,0.0
256,real_domain_rank,5,40665,clean1,other,DecisionTree,LogisticRegression,0,1.0,0.9957894736842106,0.004210526315789442,0.0,1.0
256,real_domain_rank,5,1065,kc3,education,LogisticRegression,MLP,0,0.9192307692307692,0.917032967032967,0.00219780219780219,0.0,1.0
256,real_domain_rank,5,1071,mw1,text,LogisticRegression,MLP,0,0.937962962962963,0.9107407407407409,0.027222222222222148,0.0,0.0
256,real_domain_rank,5,40663,calendarDOW,other,DecisionTree,LogisticRegression,0,0.6115189873417722,0.5690506329113925,0.04246835443037977,0.0,0.0
256,real_domain_rank,5,986,analcatdata_marketing,other,SVM,SVM,1,0.6840563165905632,0.6840563165905632,0.0,1.0,1.0
256,real_domain_rank,5,1514,micro-mass,health,LogisticRegression,LogisticRegression,1,0.9305555555555556,0.9305555555555556,0.0,1.0,1.0
256,real_domain_rank,5,41496,DRSongsLyrics,text,LogisticRegression,LogisticRegression,1,0.5028169014084508,0.5028169014084508,0.0,1.0,1.0
256,real_domain_rank,5,1447,CastMetal1,other,SVM,LogisticRegression,0,0.8716083916083915,0.8534731934731935,0.01813519813519804,0.0,0.0
256,real_domain_rank,5,43,haberman,health,LogisticRegression,KNN,0,0.7418297197250132,0.6830248545742992,0.058804865150714036,0.0,0.0
256,real_domain_rank,5,40710,cleve,other,KNN,SVM,0,0.8214754098360656,0.8083060109289617,0.01316939890710389,0.0,0.0
256,real_domain_rank,5,1446,CostaMadre1,other,SVM,MLP,0,0.8682485875706215,0.8511864406779661,0.017062146892655394,0.0,0.0
